order_id,order_date,customer_id,customer_name,email,country,city,acquisition_channel,product_name,category,quantity,unit_price,discount_pct,shipping_cost,tax,payment_method,order_status,delivery_days,return_reason
ORD-103552,2025-05-22,C-10469,Priya Ahmed,priya.ahmed24@email.com,FR,Paris,Social Media,Kitchen Scale,Home & Kitchen,2,89.97,0,11.27,10.96,Credit Card,Delivered,6,
ORD-103553,2024-08-24,C-10010,Charlotte Taylor,charlotte.taylor76@email.com,DE,Frankfurt,Organic Search,Yoga Pants,Clothing,1,81.2,0,10.67,5.82,Credit Card,Delivered,10,
ORD-103554,2024-11-19,C-10085,Olivia Müller,olivia.müller16@email.com,IN,Bangalore,Organic Search,Eye Cream,Beauty,1,12.78,0,9.97,1.2,Apple Pay,Shipped,,
ORD-103555,2025-02-28,C-10440,Logan Davis,logan.davis64@email.com,US,Chicago,Organic Search,Bluetooth Speaker,Electronics,1,69.27,0,11.04,6.74,Google Pay,Returned,,Defective
ORD-103556,2025-03-23,C-10961,Lucas Müller,lucas.müller72@email.com,DE,Berlin,Organic Search,Coffee Maker,Home & Kitchen,2,15.93,0,4.05,3.09,Debit Card,Returned,,Defective
ORD-103557,2024-07-06,C-10574,Omar Martinez,omar.martinez73@email.com,US,LA,Paid Search,Sports Towel,Sports,2,34.27,20,7.78,3.32,Credit Card,Delivered,12,
ORD-103558,2025-05-26,C-11038,Arjun Brown,arjun.brown25@email.com,DE,Hamburg,Paid Search,Webcam HD,Electronics,1,33.11,0,6.89,2.55,PayPal,Delivered,2,
ORD-103559,2025-01-16,C-10290,Arjun Davis,arjun.davis87@email.com,CA,Calgary,Referral,Cutting Board,Home & Kitchen,2,81.21,25,8.58,8.65,Credit Card,Returned,,Late Delivery
ORD-103560,2024-07-09,C-11084,Priya Martinez,priya.martinez72@email.com,UK,Birmingham,Social Media,Coffee Maker,Home & Kitchen,1,89.25,0,4.16,6.79,PayPal,Cancelled,,
ORD-103561,2024-08-16,C-10759,Emma Singh,emma.singh91@email.com,US,Chicago,Organic Search,Denim Jacket,Clothing,1,118.6,0,7.31,10.63,Credit Card,Cancelled,,
ORD-103562,2024-11-02,C-11144,Logan White,logan.white82@email.com,FR,Paris,Paid Search,Water Bottle,Home & Kitchen,1,59.86,0,9.42,5.35,Google Pay,Delivered,11,
ORD-103563,2024-08-04,C-10998,Chen Thompson,chen.thompson46@email.com,AU,Brisbane,Social Media,Webcam HD,Electronics,1,128.99,0,8.5,8.71,Debit Card,Returned,,Not as Described
ORD-103564,2025-06-21,C-10682,Logan Smith,logan.smith81@email.com,FR,Paris,Referral,Webcam HD,Electronics,1,108.12,0,5.16,6.11,Credit Card,Delivered,9,
ORD-103565,2025-01-28,C-10617,Mason White,mason.white45@email.com,US,Austin,Email,Water Bottle,Home & Kitchen,1,20.18,0,10.84,1.53,Apple Pay,Shipped,,
ORD-103567,2025-01-08,C-10892,Elijah Clark,elijah.clark21@email.com,IN,Delhi,Paid Search,Dumbbell Set,Sports,3,49.57,0,8.02,13.99,Apple Pay,Processing,,
ORD-103568,2025-05-22,C-10275,Charlotte Garcia,charlotte.garcia61@email.com,US,Phoenix,Organic Search,Cutting Board,Home & Kitchen,2,47.97,0,12.04,5.7,Apple Pay,Delivered,3,
ORD-103569,2025-01-12,C-10937,Chen Lee,chen.lee81@email.com,US,Austin,Social Media,Portable Charger,Electronics,1,81.27,10,0,3.8,Debit Card,Delivered,11,
ORD-103570,2024-07-06,C-10054,Ava Smith,ava.smith81@email.com,FR,Lyon,Paid Search,Running Shoes,Clothing,2,30.8,0,7.08,4.36,Debit Card,Delivered,8,
ORD-103571,2024-12-30,C-10134,Logan Johnson,logan.johnson61@email.com,US,Phoenix,Email,Air Fryer,Home & Kitchen,1,58.38,5,7.22,3.03,Credit Card,Returned,,Wrong Size
ORD-103572,2025-03-18,C-11164,Sophia White,sophia.white57@email.com,FR,Marseille,Email,Running Shoes,Clothing,1,111.84,0,8.25,10.27,Debit Card,Delivered,5,
ORD-103573,2024-12-12,C-10035,Wei Moore,wei.moore32@email.com,IN,Delhi,Social Media,Foam Roller,Sports,1,16.1,10,4.25,1.22,PayPal,Returned,,Wrong Size
ORD-103574,2025-03-02,C-10195,Isabella White,isabella.white27@email.com,DE,Frankfurt,Email,Yoga Pants,Clothing,1,59.39,5,7.17,5.06,Apple Pay,Delivered,8,
ORD-103575,2025-04-19,C-10628,William White,william.white34@email.com,US,Phoenix,Social Media,Sports Towel,Sports,2,53.68,0,9.73,9.69,Debit Card,Delivered,13,
ORD-103576,2024-12-26,C-10071,James Rodriguez,james.rodriguez11@email.com,DE,Hamburg,Organic Search,Bluetooth Speaker,Electronics,1,88.45,0,11.46,4.68,Google Pay,Delivered,7,
ORD-103577,2024-09-18,C-10365,Mia Martin,mia.martin93@email.com,UK,Leeds,Email,Desk Lamp,Home & Kitchen,2,47.48,0,12.22,6.09,Debit Card,Shipped,,
ORD-103578,2025-04-19,C-10782,Evelyn Clark,evelyn.clark21@email.com,UK,Birmingham,Organic Search,Kitchen Scale,Home & Kitchen,1,57.48,25,10.16,3.72,Google Pay,Cancelled,,
ORD-103580,2024-12-09,C-11041,Evelyn Tanaka,evelyn.tanaka77@email.com,US,New York,Email,Bluetooth Speaker,Electronics,2,125.47,15,5.69,10.7,Credit Card,Processing,,
ORD-103581,2024-12-28,C-10607,William Jackson,william.jackson92@email.com,US,Dallas,Direct,Webcam HD,Electronics,1,68.6,0,8.76,5.13,Credit Card,Processing,,
ORD-103582,2025-04-29,C-10084,Evelyn Nguyen,evelyn.nguyen68@email.com,US,Dallas,Social Media,Body Lotion,Beauty,1,23.02,5,,1.89,Credit Card,Delivered,10,
ORD-103583,2024-09-26,C-10620,Evelyn Lee,evelyn.lee57@email.com,US,LA,Organic Search,Body Lotion,Beauty,2,53.0,0,11.89,7.9,Debit Card,Delivered,2,
ORD-103584,2024-07-15,C-10568,Hans Clark,hans.clark58@email.com,US,New York,Organic Search,Water Bottle,Sports,2,17.91,30,4.25,1.47,PayPal,Delivered,4,
ORD-103585,2024-12-26,C-10378,Lucas Brown,lucas.brown11@email.com,US,LA,Direct,Sneakers,Clothing,2,36.94,0,11.84,5.57,Debit Card,Delivered,4,
ORD-103586,2024-11-21,C-10515,Arjun Thompson,arjun.thompson62@email.com,UK,Birmingham,Paid Search,Yoga Mat,Sports,2,72.62,0,7.93,10.18,PayPal,Delivered,3,
ORD-103587,2025-04-26,C-11006,William Chen,william.chen45@email.com,US,Chicago,Social Media,Air Fryer,Home & Kitchen,1,26.48,0,6.34,1.96,Apple Pay,Shipped,,
ORD-103588,2024-11-30,C-11042,Charlotte Singh,charlotte.singh32@email.com,US,Chicago,Organic Search,Water Bottle,Home & Kitchen,3,41.81,0,0,6.61,Debit Card,Delivered,2,
ORD-103589,2025-03-19,C-11165,Evelyn Rodriguez,evelyn.rodriguez49@email.com,FR,Marseille,Organic Search,Kitchen Scale,Home & Kitchen,2,23.06,5,10.9,4.01,Credit Card,Processing,,
ORD-103590,2024-10-30,C-10868,Harper White,harper.white59@email.com,US,LA,Email,Sheet Masks,Beauty,2,18.35,30,0,1.39,PayPal,Delivered,6,
ORD-103591,2025-03-05,C-11155,Marie Williams,marie.williams15@email.com,DE,Hamburg,Organic Search,Cotton T-Shirt,Clothing,2,43.4,0,0,7.51,Apple Pay,Processing,,
ORD-103592,2025-03-28,C-10066,Fatima Kumar,fatima.kumar31@email.com,US,Dallas,Social Media,Cotton T-Shirt,Clothing,1,36.79,0,12.21,2.56,Google Pay,Delivered,13,
ORD-103593,2024-09-11,C-10013,Marie Dubois,marie.dubois87@email.com,CA,Calgary,Organic Search,Yoga Pants,Clothing,2,112.34,0,8.62,11.48,Credit Card,Shipped,,
ORD-103594,2025-06-01,C-10835,Harper Kim,harper.kim37@email.com,US,Austin,Email,Jump Rope,Sports,1,24.25,0,11.64,1.97,Google Pay,Processing,,
ORD-103595,2024-07-27,C-10215,Lucas Johnson,lucas.johnson62@email.com,UK,Leeds,Direct,Phone Case,Electronics,3,36.59,0,,7.11,Credit Card,Cancelled,,
ORD-103597,2024-12-01,C-11191,James Kumar,james.kumar39@email.com,IN,Bangalore,Direct,Eye Cream,Beauty,3,54.08,15,10.74,11.92,Debit Card,Delivered,8,
ORD-103598,2024-08-20,C-10761,Olivia Thompson,olivia.thompson28@email.com,FR,Paris,Paid Search,Running Shoes,Clothing,2,43.01,0,5.37,5.08,PayPal,Delivered,9,
ORD-103599,2024-08-07,C-10281,Mia Smith,mia.smith48@email.com,US,LA,Social Media,Yoga Pants,Clothing,1,92.64,0,11.52,6.9,PayPal,Delivered,8,
ORD-103600,2025-05-07,C-10564,Raj Taylor,raj.taylor84@email.com,CA,Montreal,Social Media,Sports Towel,Sports,1,69.71,20,5.39,4.41,Debit Card,Delivered,10,
ORD-103601,2025-01-09,C-10034,Priya Müller,priya.müller47@email.com,IN,Mumbai,Email,Sunscreen SPF50,Beauty,1,57.36,20,9.71,3.82,Google Pay,Cancelled,,
ORD-103604,2025-02-16,C-11180,Ava Jones,ava.jones73@email.com,CA,Calgary,Social Media,Phone Case,Electronics,1,87.98,0,8.82,7.46,Debit Card,Delivered,12,
ORD-103605,2024-07-22,C-11049,Ava Kumar,ava.kumar57@email.com,US,Phoenix,Paid Search,Phone Case,Electronics,1,46.57,0,7.98,4.4,Credit Card,Delivered,8,
ORD-103606,2025-02-27,C-11020,Benjamin Müller,benjamin.müller23@email.com,AU,Brisbane,Organic Search,Throw Blanket,Home & Kitchen,1,75.2,0,9.47,6.46,Google Pay,Delivered,14,
ORD-103608,2025-05-03,C-10594,Fatima Martinez,fatima.martinez45@email.com,DE,Munich,Organic Search,Sunscreen SPF50,Beauty,1,45.9,0,4.74,4.55,PayPal,Delivered,14,
ORD-103609,2025-04-28,C-10590,Amelia Miller,amelia.miller67@email.com,US,Houston,Social Media,Desk Lamp,Home & Kitchen,1,20.09,0,12.3,1.69,Credit Card,Delivered,11,
ORD-103610,2024-12-21,C-10536,Hans Garcia,hans.garcia12@email.com,DE,Munich,Social Media,Bluetooth Speaker,Electronics,1,143.22,0,5.82,7.57,Google Pay,Delivered,4,
ORD-103611,2025-05-21,C-10237,Chen Ahmed,chen.ahmed19@email.com,UK,Manchester,Direct,Phone Case,Electronics,1,140.49,25,0,8.37,Apple Pay,Delivered,10,
ORD-103612,2024-08-19,C-10074,Omar Moore,omar.moore55@email.com,US,Chicago,Direct,Bluetooth Speaker,Electronics,3,130.42,0,10.11,21.88,Debit Card,Shipped,,
ORD-103613,2025-02-16,C-10059,Priya Rodriguez,priya.rodriguez82@email.com,US,New York,Paid Search,Yoga Pants,Clothing,2,117.76,10,8.03,16.01,PayPal,Delivered,3,
ORD-103614,2025-05-30,C-10787,Arjun Martin,arjun.martin70@email.com,CA,Toronto,Social Media,Throw Blanket,Home & Kitchen,2,24.23,0,11.92,4.77,Debit Card,Delivered,10,
ORD-103615,2024-09-20,C-10788,Olivia Ahmed,olivia.ahmed46@email.com,US,Phoenix,Email,Coffee Maker,Home & Kitchen,1,82.93,0,5.24,5.6,Google Pay,Delivered,5,
ORD-103617,2024-12-11,C-10006,Olivia Martin,olivia.martin35@email.com,FR,Marseille,Social Media,Winter Coat,Clothing,2,115.74,0,12.19,16.66,Google Pay,Delivered,5,
ORD-103618,2025-06-23,C-10326,Arjun Davis,arjun.davis63@email.com,DE,Berlin,Social Media,Running Shoes,Clothing,1,108.17,0,7.17,8.66,Apple Pay,Delivered,6,
ORD-103619,2024-08-04,C-10178,Sophia Kumar,sophia.kumar15@email.com,US,Phoenix,Social Media,Hair Serum,Beauty,2,14.47,5,4.93,2.5,Apple Pay,Delivered,10,
ORD-103620,2024-08-07,C-10019,Benjamin Dubois,benjamin.dubois66@email.com,US,LA,Paid Search,Smart Watch,Electronics,1,110.11,0,4.51,7.18,Credit Card,Delivered,3,
ORD-103621,2025-01-17,C-10173,Omar Jackson,omar.jackson19@email.com,US,New York,Organic Search,Kitchen Scale,Home & Kitchen,1,25.38,5,7.18,1.94,Google Pay,Delivered,8,
ORD-103622,2024-12-19,C-11180,Ava Jones,ava.jones73@email.com,CA,Calgary,Social Media,Polo Shirt,Clothing,1,119.27,10,7.45,8.29,PayPal,Delivered,6,
ORD-103623,2025-03-11,C-11030,Liam Jones,liam.jones24@email.com,CA,Montreal,Direct,USB-C Hub,Electronics,3,122.25,0,0,22.47,Debit Card,Shipped,,
ORD-103624,2024-07-10,C-10902,Raj Thompson,raj.thompson85@email.com,US,Houston,Referral,Jump Rope,Sports,3,50.4,25,12.39,9.21,Credit Card,Processing,,
ORD-103625,2025-01-31,C-10887,Mia Jones,mia.jones47@email.com,US,Austin,Organic Search,Yoga Mat,Sports,1,61.26,0,8.17,4.75,Google Pay,Delivered,13,
ORD-103626,2024-12-21,C-10818,Emma Taylor,emma.taylor10@email.com,US,Austin,Direct,Desk Lamp,Home & Kitchen,1,23.0,25,6.69,1.68,Debit Card,Delivered,6,
ORD-103627,2025-01-04,C-10682,Logan Smith,logan.smith81@email.com,FR,Paris,Referral,Jump Rope,Sports,1,76.46,25,5.94,5.17,Apple Pay,Cancelled,,
ORD-103628,2025-06-24,C-10233,Mia Müller,mia.müller42@email.com,US,LA,Email,Hair Serum,Beauty,1,50.63,0,0,2.95,PayPal,Returned,,Wrong Size
ORD-103629,2024-12-10,C-10502,Omar Moore,omar.moore86@email.com,UK,Manchester,Paid Search,Dumbbell Set,Sports,2,43.2,0,5.91,7.02,Debit Card,Delivered,8,
ORD-103631,2025-02-26,C-11189,Elijah Jones,elijah.jones52@email.com,CA,Toronto,Referral,Face Moisturizer,Beauty,1,50.44,20,8.03,2.83,Apple Pay,Cancelled,,
ORD-103632,2025-04-03,C-10020,Priya Dubois,priya.dubois23@email.com,DE,Hamburg,Organic Search,Polo Shirt,Clothing,1,118.71,20,12.17,6.37,Google Pay,Shipped,,
ORD-103633,2024-07-03,C-10518,Logan Moore,logan.moore68@email.com,UK,London,Direct,USB-C Hub,Electronics,1,36.68,5,0,1.92,PayPal,Delivered,10,
ORD-103634,2025-01-24,C-10205,Noah Williams,noah.williams52@email.com,US,Austin,Social Media,Running Shoes,Clothing,2,52.25,0,9.15,9.06,PayPal,Delivered,2,
ORD-103635,2024-07-05,C-10173,Omar Jackson,omar.jackson19@email.com,US,New York,Organic Search,Cutting Board,Home & Kitchen,1,30.29,0,11.43,2.02,Credit Card,Delivered,7,
ORD-103636,2025-01-06,C-10684,Noah Tanaka,noah.tanaka82@email.com,UK,Manchester,Paid Search,Eye Cream,Beauty,1,58.16,10,,4.89,PayPal,Delivered,9,
ORD-103637,2024-09-10,C-10096,Mason Jackson,mason.jackson83@email.com,US,New York,Paid Search,Resistance Bands,Sports,3,78.84,5,5.01,13.93,Apple Pay,Delivered,2,
ORD-103638,2025-02-28,C-10370,Fatima Smith,fatima.smith67@email.com,AU,Sydney,Paid Search,Cotton T-Shirt,Clothing,2,119.27,10,0,19.17,Apple Pay,Shipped,,
ORD-103639,2025-04-20,C-10573,James Kumar,james.kumar41@email.com,US,Phoenix,Email,Dumbbell Set,Sports,3,26.14,10,7.08,3.94,Credit Card,Returned,,Not as Described
ORD-103641,2024-07-14,C-10262,Omar Nguyen,omar.nguyen37@email.com,UK,Birmingham,Organic Search,Phone Case,Electronics,1,71.72,0,0,3.84,Credit Card,Delivered,2,
ORD-103642,2025-02-17,C-10020,Priya Dubois,priya.dubois23@email.com,DE,Hamburg,Organic Search,Phone Case,Electronics,2,139.66,0,12.02,23.57,PayPal,Delivered,4,
ORD-103644,2025-04-28,C-10071,James Rodriguez,james.rodriguez11@email.com,DE,Hamburg,Organic Search,Face Moisturizer,Beauty,3,54.79,5,0,13.08,Google Pay,Delivered,14,
ORD-103645,2024-09-13,C-10853,Logan Kumar,logan.kumar37@email.com,US,Dallas,Social Media,Sunscreen SPF50,Beauty,2,34.44,0,8.67,4.82,Apple Pay,Cancelled,,
ORD-103646,2025-06-19,C-10895,William Taylor,william.taylor82@email.com,AU,Brisbane,Direct,Jump Rope,Sports,1,79.35,0,7.49,4.65,Google Pay,Delivered,9,
ORD-103647,2024-09-24,C-10742,Amelia Chen,amelia.chen10@email.com,US,Phoenix,Social Media,Sneakers,Clothing,2,31.17,5,11.36,3.6,Credit Card,Delivered,10,
ORD-103648,2024-12-17,C-10271,Oliver Johnson,oliver.johnson18@email.com,UK,London,Organic Search,Webcam HD,Electronics,1,86.73,0,5.39,5.81,Credit Card,Shipped,,
ORD-103649,2024-08-11,C-10543,Oliver Garcia,oliver.garcia92@email.com,FR,Marseille,Email,Throw Blanket,Home & Kitchen,3,79.07,30,0,14.92,Apple Pay,Processing,,
ORD-103650,2024-10-25,C-10033,Olivia Harris,olivia.harris17@email.com,AU,Melbourne,Paid Search,Coffee Maker,Home & Kitchen,1,37.97,0,4.13,2.57,Credit Card,Delivered,2,
ORD-103651,2025-05-22,C-10390,Olivia Jackson,olivia.jackson14@email.com,UK,London,Direct,Webcam HD,Electronics,1,36.79,30,0,1.55,PayPal,Shipped,,
ORD-103653,2025-05-08,C-11140,Sophia Brown,sophia.brown71@email.com,UK,London,Email,Water Bottle,Sports,1,25.31,0,10.81,1.75,Credit Card,Cancelled,,
ORD-103654,2025-06-21,C-10612,Evelyn Dubois,evelyn.dubois53@email.com,AU,Sydney,Organic Search,Wireless Earbuds,Electronics,1,130.82,0,7.5,7.77,Debit Card,Cancelled,,
ORD-103655,2025-04-14,C-10159,Oliver Ahmed,oliver.ahmed20@email.com,US,New York,Email,Webcam HD,Electronics,1,27.92,5,10.23,2.42,PayPal,Delivered,14,
ORD-103656,2024-10-15,C-10549,Yuki Thomas,yuki.thomas56@email.com,FR,Paris,Paid Search,Yoga Pants,Clothing,1,36.01,0,8.99,2.55,Credit Card,Returned,,Not as Described
ORD-103659,2024-12-23,C-10928,Liam White,liam.white16@email.com,US,LA,Direct,Throw Blanket,Home & Kitchen,1,85.21,20,11.15,3.82,Apple Pay,Shipped,,
ORD-103660,2024-09-05,C-10887,Mia Jones,mia.jones47@email.com,US,Austin,Organic Search,USB-C Hub,Electronics,3,48.02,20,9.24,7.63,Debit Card,Delivered,2,
ORD-103662,2024-10-12,C-10449,William White,william.white95@email.com,UK,Leeds,Email,Face Moisturizer,Beauty,1,58.11,15,8.53,4.44,PayPal,Delivered,13,
ORD-103663,2025-06-02,C-10400,Amelia Chen,amelia.chen13@email.com,DE,Berlin,Referral,Kitchen Scale,Home & Kitchen,1,19.43,0,10.78,1.46,Apple Pay,Delivered,13,
ORD-103664,2025-04-29,C-11150,Raj Martin,raj.martin33@email.com,UK,Manchester,Organic Search,Air Fryer,Home & Kitchen,1,44.62,0,7.86,4.05,Google Pay,Processing,,
ORD-103666,2025-04-28,C-10897,Amelia White,amelia.white76@email.com,AU,Brisbane,Direct,Webcam HD,Electronics,1,98.93,10,12.05,7.39,Apple Pay,Cancelled,,
ORD-103667,2025-05-26,C-10243,Charlotte Rodriguez,charlotte.rodriguez48@email.com,US,Chicago,Email,Lip Balm Set,Beauty,1,11.38,0,11.22,0.59,Debit Card,Delivered,9,
ORD-103668,2025-01-25,C-10960,Charlotte Ahmed,charlotte.ahmed53@email.com,CA,Vancouver,Paid Search,Portable Charger,Electronics,1,138.56,0,5.56,10.36,Apple Pay,Processing,,
ORD-103669,2025-04-12,C-10588,Amelia Thomas,amelia.thomas48@email.com,US,New York,Direct,Eye Cream,Beauty,1,56.2,0,11.81,3.72,Apple Pay,Delivered,7,
ORD-103671,2024-10-04,C-10022,Chen Martin,chen.martin42@email.com,IN,Mumbai,Social Media,Desk Lamp,Home & Kitchen,1,54.05,0,12.76,5.31,Debit Card,Delivered,6,
ORD-103673,2024-10-31,C-10398,Charlotte Clark,charlotte.clark91@email.com,US,Chicago,Social Media,Phone Case,Electronics,1,26.87,0,11.75,1.61,Credit Card,Delivered,13,
ORD-103674,2025-03-30,C-10401,James Rodriguez,james.rodriguez83@email.com,CA,Toronto,Paid Search,USB-C Hub,Electronics,3,138.35,0,0,28.91,Debit Card,Delivered,9,
ORD-103675,2025-05-28,C-11113,Arjun Lee,arjun.lee86@email.com,UK,Manchester,Social Media,Desk Lamp,Home & Kitchen,1,89.91,0,6.5,5.52,Apple Pay,Delivered,3,
ORD-103676,2024-07-03,C-10669,Liam Miller,liam.miller65@email.com,CA,Vancouver,Organic Search,Bluetooth Speaker,Electronics,1,31.07,0,11.26,2.96,Google Pay,Delivered,5,
ORD-103677,2025-02-04,C-10630,Evelyn Miller,evelyn.miller30@email.com,US,Chicago,Paid Search,Yoga Pants,Clothing,3,49.82,30,8.89,6.74,Apple Pay,Delivered,8,
ORD-103681,2024-08-23,C-11085,Omar Garcia,omar.garcia81@email.com,US,Phoenix,Social Media,Water Bottle,Home & Kitchen,1,41.45,0,0,3.44,Apple Pay,Delivered,3,
ORD-103682,2025-04-03,C-10530,Liam Thompson,liam.thompson74@email.com,AU,Brisbane,Organic Search,Bluetooth Speaker,Electronics,2,98.75,0,8.15,15.23,Credit Card,Returned,,Late Delivery
ORD-103683,2025-04-05,C-10875,Charlotte Moore,charlotte.moore34@email.com,UK,Leeds,Referral,Portable Charger,Electronics,1,24.11,0,7.89,2.24,Apple Pay,Delivered,6,
ORD-103684,2025-03-14,C-11139,James Davis,james.davis23@email.com,IN,Delhi,Paid Search,Face Moisturizer,Beauty,1,44.06,25,10.43,2.65,Debit Card,Delivered,4,
ORD-103685,2024-10-12,C-10926,Lucas Smith,lucas.smith44@email.com,US,New York,Email,Wireless Earbuds,Electronics,1,60.35,0,7.57,3.2,Apple Pay,Delivered,13,
ORD-103686,2024-08-01,C-10542,Yuki Taylor,yuki.taylor50@email.com,US,Dallas,Email,Portable Charger,Electronics,1,47.73,0,8.43,4.77,Google Pay,Cancelled,,
ORD-103687,2024-12-23,C-10317,Isabella Williams,isabella.williams43@email.com,US,LA,Referral,Smart Watch,Electronics,1,85.63,0,12.15,7.5,Debit Card,Delivered,9,
ORD-103688,2025-04-07,C-10098,Olivia Smith,olivia.smith21@email.com,UK,Manchester,Paid Search,Winter Coat,Clothing,1,33.83,15,0,1.47,Apple Pay,Delivered,2,
ORD-103689,2025-03-06,C-10386,Benjamin Singh,benjamin.singh32@email.com,US,Austin,Referral,Eye Cream,Beauty,2,41.88,0,4.0,7.84,Credit Card,Delivered,9,
ORD-103690,2024-09-21,C-10745,Priya Dubois,priya.dubois95@email.com,US,Chicago,Paid Search,Denim Jacket,Clothing,1,100.27,5,0,6.77,Debit Card,Delivered,2,
ORD-103691,2025-02-28,C-10431,Benjamin Johnson,benjamin.johnson86@email.com,US,Houston,Paid Search,Bluetooth Speaker,Electronics,2,23.79,0,10.74,2.75,PayPal,Delivered,12,
ORD-103693,2024-08-30,C-10788,Olivia Ahmed,olivia.ahmed46@email.com,US,Phoenix,Email,Water Bottle,Sports,3,30.26,10,6.34,6.01,Google Pay,Delivered,8,
ORD-103694,2024-09-19,C-10896,Mason Williams,mason.williams26@email.com,US,Phoenix,Email,Kitchen Scale,Home & Kitchen,1,30.14,0,7.74,1.54,Apple Pay,Delivered,10,
ORD-103695,2025-02-22,C-10550,Evelyn Davis,evelyn.davis61@email.com,UK,Leeds,Direct,Coffee Maker,Home & Kitchen,2,17.95,5,,2.01,Debit Card,Delivered,14,
ORD-103697,2024-10-25,C-10846,Benjamin Dubois,benjamin.dubois57@email.com,CA,Montreal,Email,Yoga Pants,Clothing,1,54.21,5,5.52,4.61,Credit Card,Cancelled,,
ORD-103698,2024-07-22,C-11083,Amelia Martin,amelia.martin70@email.com,US,LA,Email,Water Bottle,Home & Kitchen,1,88.44,25,5.1,4.37,Google Pay,Delivered,9,
ORD-103699,2024-12-08,C-10250,Olivia Ahmed,olivia.ahmed54@email.com,UK,Leeds,Direct,Portable Charger,Electronics,1,108.13,0,10.71,5.63,Debit Card,Delivered,2,
ORD-103701,2024-11-26,C-10308,Priya Martinez,priya.martinez16@email.com,DE,Berlin,Organic Search,Webcam HD,Electronics,1,100.33,0,9.43,7.87,Google Pay,Delivered,12,
ORD-103702,2024-12-10,C-10562,Marie Tanaka,marie.tanaka18@email.com,UK,London,Paid Search,Body Lotion,Beauty,1,39.3,10,0,3.48,Credit Card,Cancelled,,
ORD-103704,2024-07-04,C-10358,Logan Davis,logan.davis48@email.com,US,Austin,Referral,Winter Coat,Clothing,1,118.14,0,8.92,9.02,PayPal,Processing,,
ORD-103705,2024-11-16,C-10035,Wei Moore,wei.moore32@email.com,IN,Delhi,Social Media,Smart Watch,Electronics,1,93.49,5,8.82,8.42,Google Pay,Delivered,4,
ORD-103706,2024-11-10,C-10557,Evelyn Rodriguez,evelyn.rodriguez72@email.com,IN,Mumbai,Organic Search,Portable Charger,Electronics,1,81.91,0,11.59,4.72,Apple Pay,Delivered,13,
ORD-103707,2024-11-05,C-10673,Hans Patel,hans.patel24@email.com,US,New York,Direct,Sports Towel,Sports,1,34.45,0,9.23,2.23,Debit Card,Delivered,14,
ORD-103708,2025-03-26,C-10064,Hans Harris,hans.harris36@email.com,US,Dallas,Direct,Webcam HD,Electronics,1,138.51,0,4.11,10.61,Debit Card,Delivered,13,
ORD-103709,2024-10-25,C-10082,Lucas Tanaka,lucas.tanaka64@email.com,US,Austin,Referral,Desk Lamp,Home & Kitchen,4,62.19,0,5.63,21.96,Apple Pay,Cancelled,,
ORD-103711,2025-05-06,C-10378,Lucas Brown,lucas.brown11@email.com,US,LA,Direct,Winter Coat,Clothing,2,96.15,5,12.97,17.32,Credit Card,Cancelled,,
ORD-103712,2025-01-15,C-10490,Fatima Lee,fatima.lee91@email.com,US,Houston,Paid Search,Yoga Pants,Clothing,1,51.34,25,8.68,3.32,Google Pay,Returned,,Wrong Size
ORD-103713,2025-01-21,C-10481,Liam Chen,liam.chen82@email.com,US,LA,Organic Search,Coffee Maker,Home & Kitchen,1,30.94,25,8.31,1.99,Apple Pay,Processing,,
ORD-103714,2024-10-24,C-10048,Omar Chen,omar.chen88@email.com,US,Phoenix,Email,Cotton T-Shirt,Clothing,4,55.4,5,4.54,18.52,Google Pay,Delivered,6,
ORD-103715,2024-12-24,C-10839,Hans Harris,hans.harris88@email.com,FR,Paris,Paid Search,Kitchen Scale,Home & Kitchen,1,81.12,0,9.87,6.37,Credit Card,Delivered,8,
ORD-103716,2025-05-07,C-10322,Mason Williams,mason.williams22@email.com,DE,Hamburg,Paid Search,Webcam HD,Electronics,2,60.26,0,6.25,11.17,Apple Pay,Delivered,7,
ORD-103718,2025-06-12,C-10682,Logan Smith,logan.smith81@email.com,FR,Paris,Referral,Eye Cream,Beauty,1,29.65,0,10.3,2.27,Google Pay,Delivered,14,
ORD-103719,2024-10-26,C-10855,William Tanaka,william.tanaka99@email.com,US,Phoenix,Social Media,Water Bottle,Home & Kitchen,2,65.98,0,11.75,9.11,Credit Card,Returned,,Not as Described
ORD-103720,2024-10-11,C-10827,Mia Miller,mia.miller38@email.com,DE,Hamburg,Organic Search,Air Fryer,Home & Kitchen,2,88.91,0,8.53,11.19,PayPal,Delivered,3,
ORD-103721,2025-03-11,C-10495,Isabella Jackson,isabella.jackson93@email.com,DE,Frankfurt,Paid Search,Portable Charger,Electronics,3,34.99,5,5.92,8.63,Debit Card,Delivered,11,
ORD-103722,2024-07-07,C-10318,Logan Rodriguez,logan.rodriguez25@email.com,US,Houston,Social Media,Portable Charger,Electronics,1,21.52,15,8.41,1.4,Credit Card,Delivered,7,
ORD-103723,2025-04-05,C-10552,Benjamin Thompson,benjamin.thompson61@email.com,US,Phoenix,Organic Search,Yoga Pants,Clothing,3,107.32,0,0,17.31,Google Pay,Delivered,4,
